"FITC-A","Texas Red-A"
62.32,256.66
204.18,379.66
114105,107872
209.1,8542.76
14473,22019.5
159.9,733.9
13858.8,37237.8
51.66,145.14
164423,157330
29807,53304.1
149.24,5521.88
100.86,250.1
337.84,12870.7
677.32,12268.8
45.1,127.92
4642.84,3829.4
1623.6,39971.7
39554.3,41504.3
238.62,222.22
68056.7,58108.5
152988,110101
6787.96,8204.92
86.1,1323.48
177.94,5236.52
56.58,94.3
5061.86,4499.34
206.64,922.5
154.98,283.72
10006.5,10445.2
92.66,236.16
45191.8,32910.7
697.82,539.56
1164.4,14033.5
2940.52,7408.7
364.08,6632.16
262143,262143
4101.64,16858.4
287,200.08
1038.12,26687.7
67.24,184.5
50701.4,35589.6
62340.5,64220.8
17488.1,16805.1
54.94,150.06
543.66,3188.98
137.76,497.74
570.72,25493
127.1,260.76
1565.38,9400.48
118.08,254.2
37.72,205.82
70.52,257.48
12097.5,66737.3
100.04,5639.96
165.64,1558.82
41,157.44
22837,15953.9
687.98,14465.6
65.6,221.4
68.06,215.66
533,400.16
208.28,1294.78
42503.9,33181.3
300.94,2423.1
26444.2,60823.5
3177.5,8901.92
977.44,11420.1
1185.72,5493.18
1429.26,5093.84
130673,120598
55.76,208.28
204.18,3500.58
134.48,306.68
262143,262143
148.42,230.42
96.76,391.14
54065.9,74734
1297.24,21915.3
99.22,166.46
201.72,443.62
121.36,278.8
62911.2,61027.7
937.26,1000.4
96.76,156.62
260.76,3348.88
1052.88,28532.7
110.7,195.98
134.48,316.52
58308.6,46309.5
220632,228360
95.12,138.58
27879.2,17250.3
194134,211384
3138.96,1669.52
44.28,164.82
1114.38,592.04
199.26,631.4
40.18,289.46
214097,222578
22242.5,43822.4
45.92,125.46
150.88,282.9
206.64,7890.04
102521,90031.1
24304.8,55086
100073,95197.9
115.62,218.94
122.18,233.7
132.02,359.98
1790.88,25746.4
969.24,1100.44
177.12,346.86
142928,172845
1378.42,22889.5
1066,1764.64
103031,67210.5
278.8,5885.96
99.22,274.7
116336,104492
50014.3,65594.3
214.84,210.74
1390.72,6843.72
52940,67194.9
202257,188858
213.2,474.78
-28.7,59.86
146.78,4639.56
613.36,5745.74
31738.9,44184.1
22.96,216.48
470.68,629.76
85.28,130.38
5131.56,1785.96
31.16,127.1
84385.4,83745
34.44,116.44
130058,66964.5
104.14,266.5
26021.1,43471.5
896.26,7818.7
2706,8783.02
280.44,445.26
182.04,311.6
93.48,240.26
39356.7,58181.5
184.5,4992.98
35180.5,25899.7
606.8,8149.16
692.08,22941.1
68.06,152.52
3143.88,3515.34
6211.5,37867.6
116.44,426.4
79.54,218.94
842.14,2237.78
1521.1,2124.62
3839.24,5655.54
1035.66,2305.02
182.04,1942.58
510.86,6464.88
72.98,196.8
2428.02,23533.2
137.76,318.98
125.46,242.72
583.02,21323.3
299.3,511.68
2031.96,2606.78
1700.68,6089.32
104.14,266.5
173.02,305.04
541.2,14773.1
241834,260912
124456,107386
105745,102682
128.74,1755.62
214.84,3112.72
59.04,301.76
931.52,4100.82
130.38,324.72
63.96,264.86
602.7,423.94
13789.1,19519.3
262.4,5294.74
2544.46,23339.7
919.22,5202.9
27.06,8121.28
1546.52,22750.9
22.14,53.3
3426.78,8218.86
140.22,206.64
4340.26,36939.4
287.82,524.8
107.42,266.5
163.18,492.82
385.4,1464.52
87.74,216.48
1917.16,12464.8
107.42,164
52172.5,72196.1
133209,134201
1272.64,23778.4
36410.5,28814.8
780.64,10582.1
282.9,733.9
262143,262143
11244.7,13493.9
403.44,14673.1
892.98,2109.86
22.96,96.76
1111.1,2572.34
53.3,272.24
27480.7,14546.8
356.7,565.8
481.34,12513.2
59.86,211.56
246.82,391.14
59.04,157.44
80.36,200.08
10068.8,28932.9
34245.7,47040.9
1662.96,5853.98
52452.9,62096.1
214.02,246
86.1,485.44
268.96,4442.76
236.98,2752.74
31.16,109.06
56252.8,53467.3
2246.8,6209.04
20249.9,26896
52083.1,68266.6
144.32,329.64
27120.7,26769.7
1081.58,26932.1
104.96,234.52
92.66,272.24
87.74,221.4
262143,262143
58.22,176.3
340.3,8175.4
91.84,144.32
70.52,123.82
149.24,263.22
159265,140391
109.06,214.02
3740.02,14837.9
111354,96532.9
244519,166570
58.22,156.62
157.44,10612.4
119.72,305.86
43.46,101.68
1547.34,1612.12
49153.3,30063.7
31.16,160.72
45.92,132.02
4932.3,14699.3
370.64,3831.86
181.22,300.12
3961.42,25017.4
810.98,14394.3
-1.64,58.22
-12.3,103.32
60.68,181.22
166.46,212.38
59.86,128.74
96.76,186.96
62455.3,59768.2
93.48,187.78
230704,227110
89.38,297.66
2434.58,29007.5
379.66,267.32
144100,138705
21556.2,21677.5
77.08,401.8
17.22,89.38
64.78,159.08
137.76,228.78
224.68,2942.98
158.26,256.66
2359.96,21643.9
68.06,125.46
138119,118101
168.1,258.3
63.14,161.54
113.98,240.26
154.98,372.28
153.34,292.74
359.16,10147.5
52.48,150.06
176958,178889
330.46,300.12
100.86,268.14
5391.5,15344.7
150.06,348.5
91.84,212.38
127.1,314.88
845.42,22427
92.66,127.1
87.74,182.86
1804,2232.04
2635.48,4997.9
468.22,1619.5
84.46,116.44
1336.6,20882.9
93.48,261.58
980.72,10338.6
577.28,17105.2
10311.5,51206.5
110.7,318.98
73.8,154.98
28625.4,39757.7
46337.4,34959.9
44810.5,30226.8
14.76,152.52
107.42,1217.7
913.48,25150.2
94806.8,87285.7
119.72,362.44
111.52,282.08
866.74,388.68
836.4,22836.2
15267.6,37064.8
7699.8,24754.2
262143,262143
192.7,1125.04
61.5,447.72
86.1,398.52
391.96,2916.74
136.12,283.72
1479.28,3917.96
128.74,310.78
16248.3,9145.46
37379.7,55690.3
106.6,328
96.76,238.62
187.78,224.68
4951.16,10170.5
141572,140742
63.96,160.72
132.84,272.24
32586.8,23371.6
78.72,182.04
79.54,324.72
146.78,2492.8
170049,188357
95.94,232.06
11221.7,33028.8
19552.9,11161.8
1384.16,1069.28
225.5,478.06
262143,262143
305.86,10669
85.28,250.92
227470,256547
996.3,3717.06
259.94,2379.64
304.22,9195.48
57.4,223.86
212.38,1047.96
79.54,127.92
59.86,103.32
103.32,326.36
14985.5,31647.1
70.52,13125.7
24673,38432.6
42505.5,83374.3
74.62,722.42
95.12,215.66
123.82,256.66
1034.02,1632.62
63.96,169.74
47.56,109.88
205,5651.44
128.74,300.12
95.12,184.5
84.46,128.74
243.54,3589.96
109.88,190.24
85.28,218.12
158.26,280.44
1006.14,23565.2
777.36,1640.82
94387.7,104461
115850,124105
80.36,182.04
88.56,177.94
1197.2,7846.58
80.36,236.98
41963.5,34926.3
105.78,234.52
136.94,606.8
55.76,109.88
774.9,22209.7
135.3,355.06
152.52,355.88
46.74,153.34
117.26,291.1
699.46,18040.8
136.94,337.02
209.92,2615.8
682.24,25712.7
7152.86,8687.9
2293.54,1732.66
118720,110385
117905,105104
54893.3,43737.2
151.7,1438.28
58390.6,32485.1
65.6,51.66
50.84,83.64
1030.74,1999.16
117.26,2163.98
3504.68,16337.7
50.84,119.72
427.22,4757.64
270.6,339.48
118.08,220.58
769.98,1624.42
155.8,510.04
30904.2,81780.2
771.62,4036.04
3277.54,2696.98
156088,166219
453.46,4493.6
1931.92,2752.74
102.5,223.86
4944.6,33458.5
71.34,149.24
475.6,869.2
105288,93276.6
1022.54,18768.2
55.76,2640.4
128.74,263.22
312.42,8941.28
42.64,77.9
21488.1,28455.6
1041.4,646.16
51.66,154.98
77.9,163.18
1528.48,4872.44
19234.7,11743.2
40525.2,25944
1095.52,4135.26
107.42,193.52
24.6,111.52
112106,91727.7
17090.4,22771.4
82,275.52
956.94,8418.94
31300.2,60195.4
4890.48,26003.8
503.48,4016.36
11298.8,9987.6
40.18,139.4
199970,231581
35.26,111.52
90.2,376.38
173.84,2886.4
26900.9,46571.9
553.5,16397.5
120.54,287
512.5,5487.44
653.54,1486.66
76.26,270.6
100.04,197.62
166.46,387.86
1134.88,2359.14
59.04,243.54
11989.2,22065.4
4666.62,19575
46.74,104.14
85.28,199.26
122385,95363.5
99.22,1304.62
360.8,8275.44
27.88,130.38
123,194.34
118.08,153.34
865.92,18691.9
157.44,174.66
523.16,16637.8
90.2,141.04
19783.3,15239.7
180328,184586
48.38,188.6
1225.08,20596.8
77.08,291.1
2298.46,17985.1
30540.1,31202.6
195724,177954
73.8,245.18
94.3,148.42
1201.3,860.18
139.4,279.62
1514.54,26459.8
1217.7,1862.22
5587.48,3819.56
18987.1,44581.8
245.18,286.18
66796.4,65182.6
215821,127519
222703,229557
150.06,345.22
72.16,211.56
180.4,3125.84
72.98,151.7
113.98,253.38
2891.32,24997.7
17678.4,9662.06
131028,115435
200.08,576.46
100.86,315.7
35634.7,30718.8
11570.2,7951.54
89.38,227.14
98.4,263.22
206861,262143
262143,262143
141.04,444.44
678.14,21232.3
82,259.94
123,269.78
168.92,287
874.94,6636.26
94293.4,103938
332.92,2001.62
125.46,769.16
141.04,276.34
10017.1,11803.9
568.26,503.48
142.68,212.38
79.54,1353
77.9,157.44
60073.2,63932.1
587.94,11070.8
50.84,200.9
6417.32,5427.58
139.4,217.3
108.24,1667.88
151.7,306.68
123,413.28
12378.7,17443.9
615.82,1061.9
121.36,264.04
796.22,3482.54
106.6,186.14
101470,101679
6902.76,29353.5
21352.8,16454.1
113.16,1054.52
331.28,534.64
4752.72,12958.5
2382.92,24771.4
91228.3,88770.7
252.56,6966.72
201.72,543.66
77.08,123
30.34,123
15425.8,14416.4
38102.9,36663
50.84,116.44
255.84,922.5
215.66,403.44
67.24,165.64
251492,262143
256.66,1907.32
103.32,183.68
41.82,192.7
137.76,414.1
7924.48,19843.2
5286.54,2477.22
81.18,284.54
3600.62,8790.4
108.24,184.5
96.76,2676.48
95.94,232.88
159.08,378.84
3487.46,15866.2
17695.6,21403.6
162404,166809
27.88,67.24
45551.8,36626.9
80.36,560.88
408.36,1757.26
13424.2,38094.7
58.22,116.44
171.38,3335.76
87.74,216.48
904.46,33766
58.22,118.9
41.82,102.5
10.66,130.38
651.08,6623.96
956.94,3739.2
241885,244677
69.7,113.16
5721.96,20523.8
1725.28,8224.6
111.52,282.08
143.5,123
182.04,363.26
125615,114792
210198,236850
125.46,273.06
3611.28,3998.32
107391,112104
447.72,1751.52
86.92,191.88
97.58,400.98
128.74,2231.22
132.84,150.06
6117.2,14107.3
118.9,209.92
93.48,1660.5
138.58,267.32
113.16,265.68
130.38,235.34
353.42,574
1188.18,24980.5
162476,151141
210.74,3966.34
4156.58,15065.9
183.68,611.72
195.98,1078.3
66.42,215.66
180.4,3958.14
1863.86,5688.34
77782.7,69654.1
751.12,5298.84
37639.6,68308.5
31137,35171.4
297.66,334.56
70.52,218.12
152.52,354.24
404.26,19606.2
86.1,265.68
82,333.74
89236.5,78044.3
213.2,321.44
54.12,198.44
89765.4,94423
2760.94,36839.3
633.86,18269.6
560.88,1741.68
2831.46,11560.4
1187.36,2435.4
10328.7,13771.9
69293.3,63143.3
30154.7,31264.1
53.3,187.78
179607,148362
60283.1,64834.9
36.9,355.88
1004.5,14626.3
497.74,6551.8
1144.72,12883
111.52,1544.88
498.56,2282.06
193135,198896
291.92,1693.3
13.94,242.72
4096.72,10043.4
183203,179090
135511,132580
2129.54,3864.66
31.16,154.98
105910,117953
226864,168512
103.32,160.72
89.38,277.16
21695.6,29880.8
66891.5,59862.5
63513.1,67868.9
76.26,234.52
1061.9,3353.8
7183.2,4124.6
91.84,174.66
77.9,277.98
41,174.66
90.2,168.92
4372.24,15558.7
1893.38,1717.08
47.56,118.9
26.24,167.28
198.44,6874.06
60.68,95.12
131740,110216
43555.1,58692.3
2722.4,15471.8
1916.34,3981.1
2172.18,1995.88
78925.8,90123.7
50.84,180.4
45.92,190.24
117.26,328
181.22,369.82
381.3,11057.7
48174.2,55345.9
84.46,300.12
205600,237235
165.64,234.52
262143,262143
119.72,256.66
881.5,1029.1
674.86,4310.74
1461.24,9428.36
196.8,6203.3
224.68,2053.28
751.94,13048.7
19757.1,11776.8
188.6,388.68
323.08,14772.3
109.06,228.78
11302.1,10323
83.64,190.24
698.64,760.14
544.48,569.08
1215.24,4637.1
100.04,225.5
13495.6,18725.5
1687.56,21685.7
133.66,416.56
50.02,184.5
54.94,109.06
1056.98,22145.7
159570,167017
16028.5,77130
22951,45188.6
41.82,82.82
98690.3,105236
203894,257801
274.7,435.42
142.68,227.14
770.8,542.02
748.66,5389.86
162.36,351.78
10859.3,42547.3
1343.98,24487.7
4801.92,17361
3456.3,12505
42083.2,54338.1
227.14,390.32
107.42,280.44
41878.2,56672.7
11302.9,14077.8
54.94,143.5
103.32,214.84
469.86,13362.7
5019.22,3729.36
107.42,292.74
25661.1,18011.3
965.96,4090.98
9201.22,22604.1
94.3,214.02
3229.98,1698.22
14230.3,6364.02
1459.6,3646.54
117.26,248.46
191317,219390
100.86,808.52
277.16,11476.7
117805,116570
82.82,67.24
205187,212886
173.02,201.72
262143,262143
46929.4,43230.4
70.52,151.7
63.96,792.12
13219.2,16741.1
57897.7,63425.4
132.02,276.34
387.86,6678.9
6251.68,2441.96
174665,166602
31612.6,36457.2
11699.8,30235
106.6,191.06
127.92,356.7
228.78,542.02
99.22,190.24
29469.2,34036.6
94.3,223.04
45173.8,67564.7
4032.76,19475
1269.36,1107.82
1997.52,20721.4
38569.5,52998.2
378.84,6847
96.76,222.22
121.36,242.72
752.76,14834.6
323.9,10489.4
95.12,323.08
232550,230432
94067.9,106853
155.8,378.02
110.7,1361.2
50.02,117.26
133.66,246.82
2649.42,21564.4
318.16,3859.74
113569,102459
77604,76462.5
233640,229678
27463.4,56600.5
6719.08,4936.4
190409,231897
2490.34,29884.9
108.24,993.02
225.5,1473.54
5566.98,17853.9
183256,182411
138.58,276.34
43914.3,26451.6
5758.86,17998.2
673.22,1681.82
29180.5,34373.6
1626.88,27793.1
33044.4,22771.4
967.6,23694.7
62405.3,94567.3
74.62,151.7
4273.84,19867
64780.8,42971.3
2461.64,19813.7
130.38,227.14
3813,2851.96
570.72,678.14
170.56,1704.78
208.28,6805.18
3665.4,12095.8
99684.1,85970.4
10497.6,5667.02
61.5,361.62
5217.66,2942.16
45.92,192.7
302.58,379.66
13626.8,9469.36
232.88,991.38
63.14,175.48
18491.8,35476.5
73.8,176.3
1107.82,22988.7
287,5223.4
449.36,9575.96
462.48,3668.68
98.4,260.76
99.22,124.64
465.76,11134.8
58769.4,48308.7
36030,22757.5
131.2,164.82
97.58,242.72
102.5,214.02
102.5,173.02
882.32,1217.7
587.94,16273.7
159861,148265
261870,262143
4687.94,8814.18
899.54,2996.28
159.08,369
100604,109659
243.54,4643.66
1169.32,18107.2
52.48,141.04
77.08,221.4
3295.58,2611.7
118224,111166
164,200.9
2255.82,18610.7
59.04,233.7
3843.34,3198.82
1179.16,19659.5
4879,2562.5
1234.92,26067.8
92.66,265.68
60.68,218.12
1317.74,3170.12
17014.2,10072.9
118.9,378.84
2631.38,1259.52
358.34,9407.04
12905.2,13976.9
33583.1,24611.5
13.12,2104.12
29.52,301.76
15065,9570.22
279.62,386.22
24787,55885.5
117.26,152.52
63.96,195.16
903.64,1518.64
86.1,161.54
638.78,485.44
1141.44,28226
83.64,166.46
173.84,270.6
40220.2,35629
11453.8,10688.7
25677.5,48432.5
655.18,13258.6
696.18,1476.82
45007.3,31337.1
54.94,235.34
1091.42,2741.26
59457.4,91210.2
120.54,207.46
125.46,214.84
164,1309.54
107.42,255.02
163.18,647.8
51365.6,58132.3
98.4,174.66
446.08,22718.1
150.88,185.32
74839.8,82395.2
54.12,131.2
19480.7,31068.2
105245,97275
25.42,143.5
5546.48,31189.5
78.72,327.18
46039.7,57391
176866,165560
144.32,242.72
756.86,22503.3
174.66,198.44
441.98,12247.5
164871,152105
10120.4,33618.4
1336.6,2204.16
9750.62,12897.8
36854.9,27928.4
25637.3,22190.8
406.72,4416.52
30619.6,66216.6
25738.2,60562.7
1316.1,22231
5680.14,23443.8
4173.8,14028.6
6961.8,15179.8
123,396.88
238.62,5188.96
84.46,189.42
99.22,218.12
132.02,871.66
112.34,263.22
206.64,3756.42
125.46,217.3
127932,129819
9762.92,7550.56
103.32,272.24
139.4,210.74
8014.68,39403.5
96916.6,95476.7
3534.2,1476.82
96.76,219.76
123,345.22
148.42,406.72
1611.3,1054.52
6384.52,7971.22
16751,4374.7
1949.14,1421.06
1096.34,10929
123747,111171
50.02,226.32
113.98,332.1
147.6,457.56
79.54,266.5
1313.64,23875.1
5084,15644.8
34276,45410.8
511.68,6915.88
1569.48,2296.82
317.34,6842.9
275.52,7746.54
107.42,280.44
78.72,174.66
129.56,213.2
42466.2,37610.9
19703.8,25787.4
343.58,10054.8
129.56,149.24
54.12,89.38
2470.66,2948.72
246.82,242.72
173.02,268.14
156.62,343.58
122527,129548
64486.4,54663.7
41,182.04
392.78,1072.56
69.7,178.76
73676.2,75671.2
77.08,214.02
76.26,205
57.4,241.08
234.52,364.08
1417.78,14566.5
36829.5,53042.5
5113.52,7325.06
101.68,768.34
35886.5,18851.8
87.74,542.02
3466.14,5505.48
87.74,222.22
1094.7,22023.6
235823,262143
278.8,3446.46
676.5,7382.46
79.54,161.54
115.62,2168.08
52.48,180.4
618.28,15480
73.8,202.54
6983.94,46724.4
20347.5,19086.3
68.88,600.24
1203.76,2941.34
43972.5,44211.1
262143,262143
54.94,135.3
49.2,136.94
228.78,656
92.66,1103.72
6387.8,21725.9
99.22,154.98
173683,150381
154.98,321.44
2870,7915.46
895.44,2302.56
34.44,197.62
94.3,227.96
221194,214924
268.14,2555.94
11632.5,40121
38592.5,56070
51.66,170.56
30.34,165.64
428.04,9105.28
1086.5,2616.62
6310.72,33041.9
471.5,14891.2
93.48,223.04
323.9,7129.9
68.88,185.32
9358.66,19851.4
249334,262143
100.86,316.52
262.4,856.9
104.14,110.7
526.44,13867.8
84.46,172.2
58.22,1624.42
600.24,4272.2
183.68,888.06
1006.14,738
782.28,8890.44
1090.6,1986.04
137327,113706
91.02,113.98
44.28,195.16
49.2,93.48
43486.2,44880.2
69327.7,56493.1
36444.1,29353.5
566.62,17447.1
569.9,7517.76
16946.1,31720.1
222963,230131
174.66,6286.12
17.22,91.02
4990.52,35074.7
3357.08,19024
54.12,592.86
8600.98,28426.9
57499.2,66320.8
1694.12,10632.1
1547.34,24162.9
95074.9,85586.7
232.06,5272.6
261206,210305
107.42,173.84
76.26,137.76
4.92,45.1
58.22,109.88
139.4,273.06
82,207.46
59.86,195.98
80.36,156.62
809.34,2101.66
375.56,8112.26
27854.6,53195
112.34,208.28
95.94,2266.48
66.42,417.38
106.6,177.94
160356,151671
524.8,1667.88
77.08,181.22
3977,5521.06
135.3,222.22
27015.7,18795.2
630.58,503.48
601.88,2786.36
59.86,230.42
58.22,2210.72
150.88,359.16
82,227.96
100.04,304.22
10500.1,5832.66
2095.1,25124
88.56,259.94
125.46,305.86
262143,235127
877.4,916.76
262143,262143
112.34,2799.48
118201,90904.4
246,273.06
68.06,188.6
137.76,365.72
912.66,513.32
113.98,258.3
262143,262143
77.08,121.36
18.86,138.58
294.38,4271.38
13797.3,40025
37706.9,41833.9
137.76,352.6
1093.88,6323.84
172.2,1562.92
154.16,339.48
211223,213839
155.8,367.36
192.7,1773.66
145.96,2795.38
208.28,2049.18
961.86,13181.5
526.44,386.22
50355.4,59836.2
40279.2,52990
131216,144271
172.2,328
40453.1,22976.4
68.06,124.64
136522,98431.2
124.64,8581.3
486.26,924.14
116.44,210.74
30.34,152.52
69.7,135.3
3313.62,31367.5
250580,239871
548.58,1025.82
173.02,354.24
174972,234008
66.42,199.26
555.96,26587.7
108438,104785
137908,144974
125354,103671
2308.3,21188
62605.4,48907.3
87747.4,97439
133783,102067
2054.1,14186
116.44,169.74
17.22,132.84
50.02,115.62
9097.9,31870.1
109443,90040.9
23.78,184.5
127.1,2537.08
27283,18694.4
3008.58,2282.88
493.64,19712
96.76,387.86
220.58,357.52
82.82,176.3
12152.4,9110.2
6527.2,24401.6
208.28,404.26
134.48,2250.08
1691.66,27396.2
15359.4,15739.9
128.74,316.52
1441.56,15480
173.84,548.58
84611.7,74292
74.62,280.44
127.1,306.68
8396.8,34214.5
96.76,317.34
56.58,205.82
8222.96,49725.6
2111.5,11440.6
1448.12,5741.64
7465.28,12114.7
63.14,111.52
43840.5,61659.1
118875,127789
90.2,195.98
27.88,116.44
31085.4,29570.8
116.44,304.22
614.18,1531.76
38.54,2903.62
66.42,170.56
562.52,26235.1
28.7,123.82
34822.1,38623.6
67.24,153.34
262.4,5024.14
1462.88,4136.08
181.22,278.8
102325,96631.3
2510.84,7473.48
7363.6,7859.7
98.4,214.02
14908.4,11562
86.92,207.46
76.26,221.4
92326.3,96418.9
79.54,161.54
62.32,136.12
1025,19404.5
42.64,132.84
93754.7,72294.5
82.82,226.32
2790.46,1891.74
118.9,261.58
20199.1,21534
801.96,2174.64
73.8,259.94
61.5,127.92
116.44,246.82
132870,117464
99.22,186.14
25191.2,39488.7
167.28,653.54
28.7,173.02
138156,149698
25154.3,18715.7
725.7,22468
4067.2,15075.7
66.42,165.64
131305,138817
402.62,17851.4
109.06,4030.3
22408.1,44071.7
54.94,160.72
18073.6,39529.7
54.12,242.72
474.78,469.04
262143,251738
1374.32,3776.92
1442.38,7861.34
444.44,5449.72
104.96,272.24
100.04,324.72
92295.1,83768.7
195.98,753.58
4406.68,39212.4
141.86,381.3
2658.44,54217.6
267.32,381.3
155758,172445
2152.5,5802.32
3161.1,23747.2
254.2,5006.1
3163.56,42377.6
55787.9,59925.6
116748,99854.7
147.6,369.82
184.5,984.82
2424.74,2184.48
12544.4,5247.18
92569.8,94544.4
150.06,350.96
1839.26,32219.4
27975.1,24922.3
275.52,1252.14
32335.9,24220.3
1920.44,10736.3
191.88,724.06
32724.6,85259.5
6072.1,2533.8
441.16,1329.22
42103.7,47059
73708.2,58440.6
18796.9,60536.5
44287.4,67811.5
245.18,532.18
168.1,321.44
47259.1,77349
137.76,341.12
123.82,382.94
19300.3,17079.8
132.84,329.64
95.94,223.86
1685.1,939.72
103240,80668.3
104.14,446.9
138.58,309.14
103902,106598
3697.38,32717.2
125.46,391.96
34762.3,49189.3
107522,106993
55.76,276.34
7694.06,23859.5
