"GFP-A","Nile Red-A"
130.65,170.3
73.45,40.95
51.35,52
28648.1,36758.8
53.3,74.1
65.65,124.8
59.8,77.35
56.55,128.7
74.1,90.35
26.65,161.85
115.05,1030.9
1248.65,20696
72.15,4313.4
619.45,1407.9
67.6,44.85
17802.8,13088.4
84.5,249.6
48.1,24.7
330.85,4723.55
81.25,102.05
62.4,89.05
39.65,72.8
865.8,7546.5
63.05,110.5
126325,119476
-11.7,96.85
5053.1,10188.8
6535.75,6941.35
1769.3,6024.2
57.2,78.65
113.1,532.35
490.75,3269.5
75.4,804.7
2395.25,6506.5
321.75,6585.8
68.9,154.05
65.65,111.8
1934.4,5666.7
6527.95,16668.6
70.85,130
3532.75,15286.7
368.55,1002.95
72.8,122.2
103.35,1648.4
123.5,2099.5
53.95,94.9
55.25,65
65,130.65
170.95,5057.65
93653.3,98900.1
1088.75,466.7
33653.8,43980.3
85.15,3449.55
38845.3,34529.3
6942.65,6953.05
9.75,18.2
8007.35,7253.35
1255.15,9456.85
54.6,100.1
59.15,89.05
3231.8,20983.3
568.1,9267.05
976.95,3293.55
12598.9,11303.5
98.15,545.35
111.8,244.4
77.35,360.75
53.3,137.8
1500.85,25394.8
94.25,1826.5
86.45,1365
31.2,73.45
7655.7,12584.6
18.2,29.25
72.8,1444.95
31.2,130
44.85,85.8
295.1,7092.8
24.05,57.2
142.35,4363.45
2243.8,6404.45
100.1,3735.55
48.1,26
26,61.75
148.2,5112.9
173.55,2106
445.25,8350.55
36.4,70.2
46323.5,47344
62.4,123.5
83.2,263.9
100.75,1140.75
6565,15871.7
68173.3,53119.3
40.95,75.4
63.05,105.3
46.8,490.75
74.75,83.85
2386.8,8750.95
61.75,85.8
43.55,70.2
44.85,63.7
250.25,2991.3
1823.25,12100.4
37.05,72.8
143,105.3
627.25,410.8
406.25,7005.7
284.05,5119.4
46.8,57.2
81.25,239.2
52204.1,41151.5
20944.3,7073.3
304.2,2696.85
2167.75,14998.7
35.75,26
455.65,10143.3
286.65,5383.95
69.55,135.2
11076,7566.65
87.1,115.05
40317.5,32709.3
3909.75,1181.05
59.8,75.4
76.05,116.35
68.9,33.8
19250.4,32686.5
21.45,24.7
44.2,862.55
10851.1,25345.4
37.7,73.45
2116.4,10914.8
135366,125501
34.45,30.55
44474.9,28534.3
3491.8,9058.4
53.3,33.15
1733.55,727.35
271.05,6599.45
49.4,115.05
19095,19847.8
110.5,144.95
28.6,76.7
1558.05,15041
116733,112824
99334.9,76445.2
48.1,61.1
55.9,51.35
1378,2625.35
494.65,9586.85
24.05,48.1
158.6,5718.7
40.95,89.7
61.75,129.35
118802,80196.3
243.75,317.85
68.25,111.15
1809.6,2714.4
138.45,2378.35
89.05,2534.35
181.35,1983.8
56.55,548.6
40.3,20.15
77.35,117
8105.5,4770.35
140.4,5323.5
588.9,3911.7
42.9,25.35
11950.9,14476.8
1944.15,4238
1719.9,3821.35
532.35,955.5
35467.3,27159.6
73.45,105.95
31.2,35.1
3599.05,8171.8
22.75,48.1
62.4,412.75
646.1,9327.5
48.1,37.05
73.45,68.9
6067.75,3794.05
408.2,729.3
89.05,115.05
388.7,116.35
134016,108935
299,1741.35
201.5,2679.95
43.55,404.3
98618,96398.9
29.25,50.05
1071.85,12777
22310.6,21074.3
95.55,141.05
57.85,84.5
397.15,8282.3
57.85,88.4
7001.8,23577.4
2509,1955.2
17.55,54.6
535.6,14090
172.9,4228.25
721.5,7569.9
532.35,10244.6
115.05,198.9
37.7,52.65
6227,14531.4
7837.7,13129.3
17817.8,16454.8
130098,102167
50.05,50.05
107.25,4219.8
609.05,6128.2
40.95,57.2
30336.8,23447.4
48.1,74.75
71.5,146.25
57377.4,58846.4
65626.6,52705.9
304.85,824.2
29.9,65.65
40.95,62.4
105.95,126.1
457.6,7669.35
5598.45,3703.05
382.2,5812.3
55.9,35.1
57.85,89.05
594.75,13482.3
82.55,96.2
38.35,102.05
29.25,78.65
328.25,6761.3
313.3,534.3
40.95,72.15
29.25,61.1
72.8,64.35
197.6,4083.3
5449.6,10112
55055.6,39790.4
202.8,4924.4
109.2,184.6
468,6662.5
20.15,56.55
109.2,108.55
105.95,187.85
44136.3,41696.8
115.05,182
1716,4544.8
66.3,130.65
13221.6,15910.7
3662.75,1132.3
317.85,7863.7
39.65,29.25
1934.4,3219.45
74.75,1559.35
191.75,4302.35
85.8,107.9
118.3,143
85660.9,60503.9
41.6,88.4
33.8,72.15
132673,99944
97.5,866.45
113.1,3562
11.7,31.2
64.35,95.55
49.4,2128.75
308.1,11700.6
169.65,4082
22.75,24.7
921.7,13323
76494.6,39824.8
53.95,79.95
109.2,313.3
6234.15,2360.15
7159.1,3229.85
49.4,78
78.65,975.65
237.9,4577.95
74.75,579.8
94.25,154.05
34.45,69.55
22.75,150.15
213.85,4389.45
94.9,294.45
81.25,128.7
87.75,51.35
42.9,36.4
223.6,153.4
34906.3,39755.9
5225.35,26562.9
91,1500.85
55.25,115.7
252.2,5266.3
39,29.25
44.85,53.3
2663.7,6147.05
75.4,59.8
21871.2,17964.7
532.35,9810.45
133.25,964.6
1216.15,895.05
76280.1,68972.1
14400.7,7467.85
307.45,2037.75
83.85,98.8
211.9,4487.6
75.4,677.3
142.35,186.55
657.15,9055.15
8550.75,17948.4
64.35,50.05
72.15,118.3
539.5,2943.2
30.55,39
164.45,5798
84528.6,64654.2
99.45,135.85
37.7,135.2
82.55,107.25
84.5,75.4
44.85,61.1
39,44.2
103.35,149.5
4900.35,11425.7
45.5,70.2
605.8,5603.65
24.05,286
11565.4,28599.3
29.9,111.15
693.55,13967.8
79.3,128.7
282.75,8302.45
330.2,6991.4
209.3,217.75
53.3,150.8
79.3,382.85
614.25,7327.45
529.75,6781.45
1210.95,7473.05
45.5,809.9
123462,95949.1
98.8,1184.3
18019.3,8459.75
76.05,74.75
27760.8,29721.9
37.7,44.85
40.3,52.65
27.3,69.55
72.8,134.55
145.6,3360.5
45.5,55.25
47.45,42.25
303.55,239.2
156.65,1682.85
5088.2,8745.1
457.6,1447.55
35.1,82.55
406.9,6300.45
59.15,100.75
3654.3,9588.8
234,293.15
10678.2,9546.55
2411.5,3611.4
472.55,215.8
287.3,7208.5
872.3,1270.75
20.8,40.95
123.5,2215.85
47.45,94.25
2892.5,13183.3
2972.45,6502.6
92.95,257.4
118.95,1402.05
589.55,10788.7
28.6,22.75
2296.45,583.7
44.2,105.3
56.55,161.2
194.35,4606.55
48.1,62.4
92.95,211.9
95.55,2909.4
600.6,4530.5
38.35,75.4
403,8802.95
56.55,540.15
10449.4,10256.3
5094.05,15927.6
828.1,13906.1
65.65,60.45
307.45,2336.1
46.15,96.85
451.1,11192.3
75.4,90.35
4148.3,3279.25
52.65,36.4
59.8,132.6
578.5,988.65
388.7,11141.6
62.4,102.05
87.75,208.65
77.35,150.15
54.6,156.65
135.85,4397.25
100.1,1335.1
104,105.95
326.3,10931.7
61.75,46.15
49.4,787.15
95.55,107.25
56.55,53.3
14.95,128.7
53.3,92.95
71.5,63.05
2621.45,15748.8
381.55,1764.1
43.55,59.8
44.85,35.1
79.95,185.9
30603.9,27340.9
1855.75,5421
73.45,151.45
350.35,5474.3
81.9,90.35
37.05,74.1
63.05,3487.25
23.4,37.05
37.7,91.65
277.55,7029.75
59.8,90.35
185.9,2826.2
79.3,121.55
69.55,71.5
177.45,4730.05
68.9,159.25
741.65,11020.8
30.55,274.3
284.05,273.65
278.85,1626.95
89.7,2169.05
34789.3,16728.4
263.25,5421.65
105.3,243.1
111439,93928.3
160.55,2865.85
266.5,223.6
48.1,37.05
211.25,338.65
72.8,103.35
32.5,86.45
41.6,10.4
41.6,10.4
84.5,341.25
34.45,399.1
96.2,92.3
48.75,40.3
44.2,1222.65
16801.8,26217.1
86274.5,64654.8
57.85,91
54899.6,48559.5
1262.3,1274.65
24149.4,20402.8
15067.6,16170
164128,158461
14793.3,9814.35
16056.9,17885.4
87.75,109.85
67869.1,64832.3
9095.45,15906.1
278.85,5133.7
137.15,1803.1
40.95,33.8
72.8,63.05
48.1,96.2
152.1,4351.75
50.7,85.8
53.95,55.9
46.15,72.15
16296.1,22312.5
55.25,59.15
33.15,164.45
313.3,885.95
17.55,28.6
12523.5,36623.6
56.55,37.7
663,1492.4
30.55,81.25
46778.5,33580.9
164.45,3409.9
187.85,5250.05
112.45,168.35
45.5,85.8
39,50.7
157.3,120.9
71.5,139.75
47.45,100.75
83.85,105.95
113442,85820.1
84.5,259.35
100.1,2395.25
72.15,953.55
28767.7,27042.6
967.2,15132.6
20298.2,31847.4
916.5,7250.1
69.55,132.6
341.25,7957.95
115.05,179.4
79.95,330.85
80339.3,75331.1
45.5,64.35
4856.8,7258.55
87.1,1517.1
1448.2,11473.8
138954,108358
53.95,830.05
481,129.35
937.95,824.85
156,970.45
41629.9,25777.7
-5.85,24.7
35.75,104.65
120.25,1423.5
828.75,2236.65
258.05,2689.05
33.15,31.85
676,10305.8
17447.9,12137.4
168.35,1099.15
124.15,187.85
46.15,18.85
115.7,190.45
213.2,577.2
289.9,8226.4
12854.4,18256.5
152.75,4174.3
72.8,91
92.95,137.8
154.05,512.2
62.4,117
6861.4,11726
125.45,1483.95
332.15,8482.5
55.25,86.45
23.4,50.7
231.4,4681.3
163.8,252.85
830.7,3643.9
56090.4,51123.1
31.85,-10.4
2479.1,10264.1
6215.95,5546.45
374.4,9948.25
1452.1,973.05
35.1,37.05
32.5,103.35
54202.8,42294.2
35.75,52
47.45,76.7
87.75,96.2
64.35,94.9
1948.05,2074.15
37.05,93.6
53.3,125.45
49.4,201.5
193.7,113.75
159.25,234.65
466.7,1831.7
6141.2,14956.5
40448.8,45428.5
55.25,150.15
51.35,115.7
182.65,4367.35
280.8,12060.8
48.75,53.95
62.4,129.35
13124.1,40823.3
189.15,3489.2
4095.65,12080.9
168.35,4306.9
48.1,81.25
1320.8,10725.6
68.9,115.7
27.95,35.1
233.35,7127.9
89.7,924.95
46.15,81.9
182.65,317.2
8126.95,23469.5
10431.8,4495.4
49.4,767.65
123.5,3718.65
46.15,73.45
120.9,2511.6
105.95,1388.4
358.15,3422.25
42.9,37.05
40.95,550.55
8423.35,14112.1
9875.45,19201
71.5,83.85
74.1,98.8
211.25,5950.1
78.65,146.9
1464.45,6808.75
79.3,191.1
116.35,2562.95
58.5,83.2
2999.1,3998.8
234,664.3
29313,29306.5
11311.3,20008.3
44.2,71.5
105.95,224.9
85.15,133.9
44.85,48.75
382.2,960.7
114663,90318.8
24.7,141.7
80.6,100.1
6923.8,16947.4
15733.2,27060.8
79.95,157.95
24.05,139.75
42.25,91
114.4,74.1
445.25,8110.7
1848.6,13798.2
53.95,165.75
333.45,1543.1
41.6,42.9
4881.5,7661.55
96.2,420.55
40.95,70.85
27514.5,33855.9
96.2,137.8
12538.5,7161.7
70.85,100.1
466.05,10518.3
24014.9,25916.8
63.05,1243.45
48.75,386.1
440.05,8973.25
27315.6,21409.7
63009.7,50181.3
185.9,4156.1
74.1,107.9
70.85,81.25
5152.55,4399.2
12238.2,7553
47.45,82.55
359.45,5053.1
24.05,26
68.9,141.05
2692.3,12477.4
143.65,192.4
360.1,7946.25
481.65,612.3
198.25,2624.05
6916,13845
436.8,1632.8
588.25,1053.65
33.8,36.4
61.75,156.65
361.4,7019.35
20892.3,12961.6
464.1,5376.15
250.25,3017.95
12863.5,6273.8
23.4,139.75
6087.25,13163.1
35.75,97.5
2000.7,13937.3
61.1,91
55.9,68.9
100.75,3483.35
35.1,44.85
63.05,150.8
79.95,536.9
63.05,343.85
142.35,4676.75
56537.6,44222.1
366.6,1917.5
61.1,102.05
34.45,67.6
43.55,66.3
65,105.3
523.25,1027.65
38.35,44.85
63.7,115.05
3889.6,10610.6
82.55,110.5
66.95,51.35
325,4613.7
70.85,1294.15
74.1,91.65
635.05,2360.8
63.7,84.5
95.55,82.55
266.5,2732.6
7868.9,7241
546.65,11477
73.45,813.8
1596.4,1093.95
262.6,6951.1
68.25,91
88.4,2398.5
78,115.05
209.95,1797.9
627.9,355.55
158.6,683.8
46.8,112.45
66.95,59.8
71.5,1047.15
40.95,41.6
-40.3,29.25
87258.6,82563.6
102.05,1778.4
75.4,339.95
20088.9,19306.3
57.2,100.75
139.1,3527.55
5268.25,11756.5
25.35,93.6
1097.2,3849.95
20.8,16.25
15841.1,22146.1
1313,7440.55
35135.8,38858.3
26.65,42.9
456.3,10955.1
39.65,113.1
39.65,60.45
88.4,143
65,155.35
2725.45,1536.6
10037.9,6534.45
39,64.35
55.25,53.95
81017.9,54230.8
24356.8,17920.5
63.05,75.4
92.95,43.55
412.75,227.5
74.1,698.1
59.8,276.25
5252,13328.9
38363,18371.6
1476.8,5718.05
436.8,9276.15
185425,166895
379.6,2152.8
136516,98040.8
41.6,190.45
2670.85,1201.2
218.4,4564.95
38.35,645.45
360.1,308.75
50.05,79.95
534.3,1083.55
41.6,119.6
76.05,144.3
102600,62099
84739.8,79026.3
82.55,156
633.1,1001
14717.3,18090.1
52,55.25
1027.65,20690.1
172.25,4069
39,31.85
694.85,13711.1
16510.6,9846.85
1978.6,14158.9
81.9,122.85
31628.3,27561.9
44866.9,24075.3
631.8,5557.5
26.65,59.15
2474.55,36806.3
17.55,70.2
213.2,6274.45
86.45,109.85
5131.75,10758.1
2003.95,2026.05
79.3,92.3
35.1,67.6
7394.4,8120.45
40.3,81.9
62.4,109.85
93.6,169
46027.8,39053.9
72.8,118.95
59.15,98.8
52,87.1
91,102.7
70.85,42.9
14.3,105.3
68.9,39
1326.65,4626.7
36.4,71.5
28.6,12.35
68.9,78
128.7,2605.2
62.4,103.35
1264.9,2274.35
21174.4,21565
161.2,1847.95
88.4,117.65
129.35,4804.15
195,5597.8
125.45,2949.05
91722.1,95279.6
79197.9,80129.4
89.05,173.55
137.15,100.1
4849.65,2031.9
1069.9,3477.5
40.3,131.95
184.6,5952.7
11519.9,10765.3
16485.9,19769.8
40352,42838.3
88.4,173.55
72.8,1404.65
94.9,202.8
170.95,115.05
45.5,114.4
1551.55,3501.55
75.4,120.25
152.1,1875.9
44.2,60.45
31848,21401.3
57.2,70.2
228.8,4069
662.35,9301.5
78,97.5
48.75,76.7
55448.2,44084.9
150.15,5476.9
10576.8,4876.95
34.45,88.4
13466,7705.1
434.2,8750.3
62240.7,47220.5
60.45,52
337.35,5426.2
75.4,399.1
127.4,4192.5
43.55,102.05
108872,88073.7
90.35,59.15
171.6,3302.65
126.75,4438.2
527.8,7340.45
83.85,150.15
82.55,133.25
81.9,79.95
1524.25,27893.4
45.5,170.95
1084.85,7247.5
31.2,85.8
67.6,68.25
44.2,83.2
339.95,8737.95
2636.4,7288.45
8708.05,14418.3
103.35,103.35
18617.3,15788.5
105.95,103.35
19.5,54.6
98.8,1640.6
2085.2,9483.5
64.35,62.4
89.05,1700.4
48.75,78
47.45,101.4
17744.3,11053.9
10322,13975.6
53.3,38.35
44.2,67.6
106.6,3327.35
138845,95561
599.95,9237.8
70974.8,57571.1
205.4,17410.9
72.8,187.2
947.05,241.8
61.75,104
50.05,40.3
4456.4,9231.95
29.9,55.25
340.6,4850.3
68.25,305.5
15091,16197.3
48.75,81.9
31.85,96.85
101607,61607.6
78.65,136.5
50.05,75.4
35.75,34.45
332.8,4288.7
55.25,74.1
52.65,101.4
37.7,53.95
26.65,609.05
5197.4,5330.65
39249.6,36431.2
54.6,205.4
281.45,2026.7
53.95,137.8
52,221.65
39.65,81.25
246.35,1630.2
39,76.05
155915,111364
1527.5,1530.75
10597.6,21916
813.8,13757.2
20339.8,36370.1
2408.25,4430.4
13748.1,18787.6
48.1,54.6
867.1,10026.3
585.65,14095.2
61.75,105.3
270.4,3304.6
31.2,93.6
2296.45,1368.9
72.15,88.4
119.6,235.95
50.05,74.75
70.85,104.65
389.35,11960
358.8,209.3
8430.5,13465.4
84.5,128.05
219.05,223.6
71.5,122.2
199.55,1319.5
70.85,164.45
2256.8,17099.5
46.8,89.7
223.6,1396.2
16027,11889.1
832,6381.05
14080.3,11271
672.1,13810.5
182,118.95
209.3,4085.25
135.2,1718.6
87.1,80.6
170.95,122.85
72.8,93.6
79.3,260
192.4,1340.3
185.25,6285.5
223.6,645.45
248.3,4161.3
49.4,201.5
23117.3,23257.6
45.5,83.85
113.1,2421.9
61.1,88.4
70.2,144.3
26,92.3
50.05,98.8
142.35,200.2
53.95,80.6
4598.1,17862
4069.65,16399.5
12760.1,18510.7
421.85,8816.6
220.35,7109.05
19909.5,11196.9
12538.5,9081.15
46.15,55.9
37.05,55.9
52,61.1
464.75,11143.6
53.3,20.15
56960.8,48496.5
56.55,62.4
4843.15,7768.15
44.85,76.05
39,81.9
79.95,139.1
109.2,336.05
273.65,6243.9
58.5,79.95
150.8,194.35
7421.05,8368.75
146.9,3870.1
213563,185457
2802.8,720.85
48212.4,37804
59.15,111.15
146.25,4710.55
794.3,4531.8
13,39
2140.45,22876.1
161.85,208
44608.8,33612.1
33.15,59.8
66.95,74.75
6900.4,9204.65
76.7,1027
24.05,14.3
11449.8,11032.4
429,8511.75
36893.3,42164.8
62.4,1615.25
91.65,199.55
72.15,67.6
172.25,5789.55
115.7,69.55
27.3,493.35
921.05,14351.3
33.15,44.85
718.9,12383.8
1860.3,25115.3
40.3,61.1
214.5,4854.2
4674.15,6527.3
544.7,7768.15
128.05,4286.75
58.5,83.2
9627.15,7397.65
68.9,172.9
280.8,6102.2
50.05,72.15
8186.1,24357.4
81.9,92.95
39.65,60.45
89.05,204.75
65.65,76.05
67.6,42.25
27.95,124.8
4800.25,15559
172.9,2696.2
223.6,293.8
52,44.2
218.4,1604.85
109.85,976.3
48.75,130
308.75,1310.4
155.35,935.35
1545.05,10788.7
40.95,53.3
32289.4,35376.3
176.8,6446.05
247.65,6139.25
404.3,598
104.65,1651
2401.75,8344.7
42.9,92.95
20.15,73.45
139.75,130
61.75,98.8
18.85,83.2
46.8,71.5
62.4,99.45
146.25,4375.8
53.95,109.2
213.85,257.4
63.05,732.55
97.5,75.4
378.95,9034.35
64.35,73.45
57.85,56.55
46.15,815.1
2921.75,2513.55
85696,62992.8
120.25,5528.9
165214,128939
197.6,2624.05
32.5,325
89.7,109.85
88.4,124.15
66.95,126.1
104.65,85.8
1599,25938.3
546,5128.5
69.55,670.8
39,62.4
34.45,63.05
76.7,3155.75
39.65,78.65
668.2,6300.45
30.55,50.7
194488,236764
1679.6,920.4
1525.55,19842.5
1058.85,9427.6
21.45,30.55
26651.9,25507.3
123.5,3260.4
204.1,515.45
18.85,52.65
5900.7,15058.5
39,191.75
35.75,42.25
13,183.3
24.05,41.6
3638.05,5853.25
338,4980.3
1041.3,15456.3
16706.9,16858.4
63.05,58.5
59.8,93.6
54.6,148.2
66.95,53.95
44.85,40.3
48.1,65.65
63.05,105.95
54.6,83.85
16.25,72.15
62.4,209.3
53.3,102.05
39.65,99.45
629.85,11615.5
5183.1,5440.5
66.3,683.8
830.7,24581
285.35,4655.95
76.7,156
25834.3,28614.9
53.3,53.95
1535.3,755.3
63.7,109.2
88.4,98.15
771.55,13993.2
2154.1,14755.6
35.1,40.95
599.95,13480.3
53.3,39
514.8,9723.35
129.35,175.5
78,111.15
56.55,2529.15
131.95,223.6
77.35,146.9
18.2,55.9
4456.4,13716.9
45.5,106.6
61.75,169
328.9,841.1
42.9,459.55
146.25,2623.4
151.45,5151.25
353.6,10839.4
205.4,6429.15
1197.3,8962.85
3594.5,14376
37771.5,44076.5
22676.5,23965.5
4384.25,1397.5
48595.9,40477.4
393.25,1311.7
427.05,210.6
100.1,103.35
3820.05,2355.6
66.95,98.15
39,98.15
228.8,2696.85
183.95,2633.15
36540.4,25710.8
5607.55,5961.15
53.3,100.1
55.9,72.8
9363.9,6124.3
25673.7,67904.8
203.45,724.1
213.2,3573.05
70.85,101.4
130.65,2592.85
1688.05,26039
40.3,48.75
2001.35,1956.5
213.2,103.35
222045,190347
48.1,67.6
59495.8,47700.3
156.65,2275.65
20285.8,18283.8
243.1,1785.55
10931,18937.8
328.25,7469.8
70.85,112.45
82.55,92.3
1084.2,11399.7
51.35,73.45
101.4,3232.45
10828.3,6290.05
70.2,120.9
54037.7,48117.5
126863,151852
72.15,130
55.9,143.65
82.55,844.35
1170.65,1455.35
55.9,99.45
599.3,234
11208.6,38352.6
62.4,114.4
2398.5,6384.3
53.3,28.6
36.4,35.75
29.9,39
377,4940.65
50.7,68.9
1439.1,17034.5
1019.2,9604.4
167.05,3455.4
65.65,126.75
102.7,2243.15
51079.6,43386.2
39.65,330.2
2206.1,8057.4
37.05,40.3
76373.7,55888.3
32.5,59.8
50.7,105.95
36.4,100.1
939.25,791.05
24.7,35.1
14.95,79.3
34.45,59.15
95.55,132.6
40.3,68.25
432.9,977.6
8050.25,15109.2
308.1,4626.05
1101.75,3851.25
547.3,19308.9
65,74.1
629.85,2579.85
42.25,48.75
211.25,7155.85
24.05,30.55
87.1,133.25
11641.5,7248.8
52.65,98.8
9152.65,22050.6
50948.9,41420.6
154.05,2949.7
1501.5,5409.95
1660.1,3753.75
35.1,182
44.2,78.65
50.7,763.1
294.45,7688.85
29.9,63.7
248.3,2757.95
1429.35,16159.6
57.85,39.65
57.85,26
59.8,208
3191.5,1330.55
55.25,55.9
39.65,74.1
47.45,125.45
20.15,66.95
37625.3,32431.7
74.75,83.85
97.5,1172.6
63810.5,53612.6
81.25,74.1
57.85,57.2
52.65,115.7
811.85,21687.9
752.05,11220.9
467.35,3064.75
2108.6,6691.1
29170.7,40621.1
443.95,19408.3
56536.3,40526.2
70.2,73.45
141545,111920
32.5,85.8
55.9,33.8
240.5,5083
262.6,8219.9
137.15,435.5
2047.5,2850.25
85.8,674.05
73.45,248.95
26938.6,27365
114022,107521
77.35,176.8
105.3,46.8
30.55,94.25
2534.35,16988.4
15043.6,5123.95
3950.7,3680.95
41.6,84.5
98.15,96.2
1131,7990.45
1580.8,1489.15
17.55,20.15
109.85,101.4
81.25,480.35
237.25,5731.05
137.8,1113.45
72.8,1234.35
172.25,4369.3
97.5,90.35
12669.8,17642.9
53.95,91
59.8,87.1
11869,15244.4
293.15,4696.9
7969.65,17067.7
35083.1,31870.8
56306.2,38582
76014.3,58598.1
1925.3,5410.6
5857.8,12125.8
94.25,55.25
25161.5,22794.8
35.75,31.2
105.95,477.75
43.55,29.9
25.35,12.35
27.95,73.45
16.9,69.55
33.15,52.65
485.55,7973.55
405.6,9309.95
296.4,7397
1313,23978.5
1205.75,8177
63.05,400.4
2.6,84.5
92.3,205.4
34.45,70.85
13763.7,23122.4
149.5,1826.5
24.7,66.95
22.1,32.5
55.25,87.1
59385.9,48816.9
66.3,63.7
64.35,1831.05
7207.2,15787.2
41.6,68.25
53.95,74.75
42.9,38.35
80.6,487.5
910,15245.1
146.9,4607.85
141697,99212.1
72.8,104
42.9,97.5
70.85,91
93.6,80.6
37.05,109.2
52,75.4
67.6,107.25
58.5,191.1
146.25,109.85
130.65,5744.7
12788.1,16641.3
341.9,6123.65
78.65,82.55
1779.05,21242
70.85,50.05
299.65,3744.65
87.1,85.15
85.15,110.5
3465.15,8993.4
61.1,1905.8
619.45,7322.25
988,15499.2
472.55,8288.8
63.05,92.3
54.6,44.2
286.65,9562.15
47.45,128.05
27.95,17.55
148.85,2656.55
89.05,793
26,33.15
44.85,87.1
793.65,5595.2
304.85,12754.3
100.1,126.1
1075.1,273
138.45,2315.95
37.05,96.85
1508,10808.2
319.15,7402.85
78.65,137.15
52788.4,40342.9
45.5,100.1
42.9,79.95
62.4,266.5
98.8,162.5
14.95,80.6
299,232.05
40.95,56.55
100.75,215.15
84.5,128.7
66.95,245.05
486.2,6643
36101.6,33707
189.8,5646.55
26.65,59.15
154.05,2937.35
63.7,76.7
459.55,12561.9
3848.65,12303.8
252.85,184.6
44.2,117.65
440.7,9635.6
79.95,29.25
50.05,100.1
135.2,736.45
1151.8,10239.4
293.15,4927
109.2,2902.9
93.6,119.6
162.5,341.25
682.5,251.55
181.35,3921.45
228.8,897.65
5136.95,9234.55
18.2,191.75
87.1,123.5
503.1,3349.45
46.15,27.3
78.65,112.45
52,93.6
218.4,2847
92.3,56.55
1972.75,906.75
64.35,1554.15
39.65,62.4
197.6,531.7
22.1,57.85
34.45,209.3
1833,10609.3
44.2,81.9
26,48.75
317.85,8196.5
67.6,364.65
377,6951.1
750.1,19227.6
315.25,8207.55
2193.75,13273.6
47.45,69.55
421.85,9734.4
308.1,6825.65
30125.5,31532.8
50.7,68.25
80590.3,72148.7
54.6,15.6
176.15,182
4511,2206.75
39,83.2
44.2,100.1
932.75,5312.45
839.15,3305.25
234.65,6130.15
2914.6,8106.8
2229.5,7192.9
56.55,41.6
2250.3,1155.7
35.1,96.85
46.15,101.4
888.55,11509.5
2048.8,21128.9
267.15,214.5
40.3,90.35
25.35,59.15
333.45,7623.85
148.85,4103.45
183.95,5175.3
787.8,15148.2
395.85,5008.25
141921,148223
1587.3,11172.8
50.05,107.9
449.8,11118.3
7918.3,14153.7
49980.4,44589.3
1179.1,8572.85
48.1,59.8
39,144.95
60.45,89.7
65.65,91.65
1590.55,5264.35
531.05,5095.35
52697.4,53783.6
456.95,5186.35
50.05,241.8
65.65,71.5
11351.6,17790.5
84.5,102.7
38.35,104.65
5558.15,4526.6
79.95,1069.25
37.7,50.7
180.05,296.4
22562.8,18031
46.15,39
229.45,155.35
29.9,47.45
13007.8,15417.3
2122.25,462.8
73.45,64.35
43503.2,43028.7
70.2,144.95
57.2,878.15
12.35,48.75
562.9,820.95
52.65,70.2
47.45,158.6
330.2,9410.7
71.5,69.55
1979.25,4827.55
6004.05,16717.3
26.65,137.15
1017.9,3231.8
63713,64389
308.1,5986.5
66.3,78.65
65.65,89.05
83.85,111.15
11784.5,14240.2
52,87.75
52.65,62.4
12080.9,11466.6
29.9,47.45
232.7,6332.3
13687,12923.3
81.9,503.1
12210.3,9933.3
59.15,125.45
133.25,1523.6
101.4,457.6
37.7,87.1
48.75,31.2
64.35,97.5
55.25,40.95
6810.7,12992.2
67.6,66.95
56.55,60.45
78,67.6
66.95,117
92.3,120.25
245.7,951.6
77.35,2696.2
72.15,3095.3
3441.75,5504.2
21.45,95.55
52.65,109.2
274.95,6947.85
141.05,94.25
130631,115723
41692.3,33847.4
59.8,103.35
15458.9,8526.7
47.45,85.15
53.3,41.6
594.75,4742.4
13352.9,11487.4
2267.85,13997.1
11546.6,9602.45
6718.4,9961.9
608.4,2853.5
55.9,83.85
63.05,568.75
79.95,117
52.65,94.9
44.85,116.35
30.55,111.15
52.65,143.65
56.55,200.85
34.45,75.4
5988.45,15880.8
79.95,133.25
46.8,53.3
39.65,120.9
116.35,167.7
37.05,74.1
65,134.55
68.9,101.4
1755.65,12321.4
58.5,95.55
725.4,11434.1
64.35,109.2
632.45,20541.3
221.65,3029.65
69.55,117.65
532.35,7980.05
56.55,134.55
491.4,896.35
3835.65,16759.6
44.2,87.1
8281.65,5155.8
334.1,5474.3
86917.3,70057
5.2,31.85
65,26.65
66.3,100.1
276.25,470.6
17047.5,9445.8
770.25,11973.6
312,822.25
436.15,4639.05
31.2,70.85
80.6,70.2
384.8,7074.6
137.15,2470.65
2250.3,4015.7
136910,119605
77.35,44.85
61.1,92.3
46.15,84.5
54.6,66.3
141.05,3635.45
58.5,80.6
31.85,29.9
88.4,1793.35
42.25,101.4
86.45,127.4
18.85,24.05
16081,11623.3
14.95,16.25
68.9,182.65
50.05,146.9
1549.6,8771.1
254.8,162.5
267.8,612.3
148205,106570
1218.1,8023.6
13330.8,16838.3
226.85,373.1
50.05,49.4
25489.1,13210.6
2772.9,15620.1
24.05,105.95
57292.9,62047.7
70.85,29.9
71.5,177.45
34.45,71.5
26.65,14.95
61.75,56.55
112.45,135.85
199.55,5438.55
494.65,7170.8
775.45,4214.6
50.05,59.15
