"FITC-A","mCherry-A"
1164.03,22090.2
768.379,6510.85
327.01,44256.4
1236.48,23260.7
2779.45,14844.1
151.818,869.581
171.309,11179.3
308.946,34699.3
542.091,12079.4
18294.2,6880.36
2914.43,2198.32
428.626,41783.3
639.825,37570.7
709.972,22665
4430.79,30030.1
505.684,867.635
369.473,24421.7
407.709,4850.25
1069.63,38849.7
3027.93,1720.19
38946.4,7719.88
645.517,1957.89
1017.11,21788.1
156.528,5414.25
2635.36,20305.3
243.992,33208.8
261.5,6600.93
373.977,22556.6
300.102,1521.51
366.629,16546.4
207.389,8825.17
1754.67,13348.8
172.139,3405.16
485.144,31243
302.962,27860.3
162.082,30166.2
1737.41,11529
13302.9,5795.74
276.055,7206.3
18617.2,4787.17
1660.23,788.224
31484.9,9753.96
768.053,13675.1
711.967,8230.45
30695.1,33520.7
651.811,1452.85
272.373,14408.9
241.136,666.752
216.406,12146.7
187.293,8042.67
180.589,736.23
8150.22,8886.07
196.786,44507.7
459.493,6244.63
127.032,1031.27
4187.93,33439.2
3726.79,8734.77
71723,29767.8
3057.73,14647.1
577.249,1512.22
212.637,36844.9
255.058,1452.6
5907.15,5675.31
2548.31,40100.3
211.183,11079.6
182.105,13481.8
227.585,5876.25
174.576,32499.5
1167.22,34893.5
1448.12,28157.3
573.78,1574.32
206.988,1026.25
7953.03,17366.3
1034.31,964.531
2248.17,43376.6
174.66,38824.6
1983.17,31957
64512,8881.05
1458.83,18395.9
354.632,15850.5
19392.7,7258.16
1783.96,13440.7
144.553,782.797
155.753,12726.9
322.548,24881.3
4605.61,2658.74
1392.75,18689.8
103757,12169.5
378.42,21692.8
1126.48,41153.7
408.161,2917.38
184.829,41089.8
452.433,16614
865.986,12008.2
487.16,30150
170.535,935.424
1276.79,38514.7
634.151,1976.12
190.354,1269.58
11773.9,35065.4
209.406,12852.9
1117.24,41491.5
328.83,2702.05
4473.55,4108.21
2937.38,17395.2
35315.2,12669
363.236,44150.9
156.045,15436.5
1985.96,32418.8
539.398,11413.4
89646.2,19570.4
335.259,18504.6
454.348,39698.3
311.557,19712.7
1145.63,3205.99
479.258,3619.97
253.1,865.024
3253.41,4215.96
320.659,5965.39
286.085,32174.3
196.02,740.352
22258.2,21809.2
8039.64,3466.62
366.9,2777.98
930.398,39232.6
230.195,22578.6
488.281,3665.87
180.295,642.79
157.608,18669.9
49022.1,23106.5
207.178,15316.5
904.24,21373.7
2590.26,13439.4
52456.7,14679.3
2252.65,19503.3
383.748,13332.3
241.034,809.011
406.503,11852
916.133,10616.7
230.166,19957.1
4160.52,32907.4
250.846,9425.46
156.122,7371.67
8069.96,17620.7
180.711,18871.3
345.571,3043.35
987.209,9316.35
450.402,43259.6
2417.01,9552.95
515.926,3680.33
717.676,12009.1
248.199,5910.89
703.037,15627.7
22856.9,7596.9
160.953,1409.1
260.71,23083.7
667.383,20845.1
2139.3,4667.9
592.104,1110.09
3450.76,44451.3
840.286,18250.9
8614.13,11057.5
9589.07,2484.2
441.915,34693.5
136.157,1397.63
312.712,25754.1
1661.56,31531.7
946.211,5428.22
2310.85,21910.3
209.361,13418.7
332.108,44643.9
1497.88,30190.5
29939.7,24695.5
874.687,10832.6
24101.1,13712
143.996,2828.75
538.263,2604.49
1614.23,16949
356.942,11685.6
1222.16,1088.67
345.545,41645
165.868,1814.35
4552.66,19998.3
131.796,1288.27
275.379,1207.68
229.959,18749.3
228.54,29710.2
6355.1,40181.2
1436.87,12155.5
1848.6,1411.89
34934.9,17973
224.668,41511.8
791.675,41628.8
205.783,29495.9
489.196,34180
172.494,6588.34
354.147,45101.9
372.007,742.707
16361.2,24290.7
1890.24,29723.1
2765.91,9773.95
542.519,28244.2
1368.15,1942.14
170.182,37273.3
1258.5,24996
1447.68,2519.27
241.893,1363.74
652.008,37160.6
957.706,25897
2252.02,5695.05
649.693,12967.1
2831.05,38401
237.746,2574.62
1353.34,34435.2
378.519,1250.51
271.583,2180.2
1458.42,10416.8
282.108,619.008
1374.05,7489.46
7285.35,1533.77
403.541,12513.7
399.922,5277.82
732.325,734.874
267.374,9509.76
239.305,40615.9
1088.87,5666.71
289.548,2344.47
137711,20418.1
74269.5,18214.7
164.715,7706.44
3714.98,1198.44
681.344,44964.4
606.695,28372.5
311.899,6556.98
2453.91,10229.1
759.641,17285.6
1524.55,3398.22
4681.63,7482.34
614.692,27223.1
261.144,25329
247.528,20389.9
1398.9,5719.81
1711.11,38185.4
259.141,21920
141.568,2000.46
168.147,23780.5
587.059,1308.75
221.444,40368.1
235.252,667.546
223.211,12824.2
437.967,5320.4
272.746,1727.36
6521.53,19292.1
176.97,1278.92
3316.67,40656.4
152.585,5264.64
710.208,16512
33242.9,35332.6
613.742,7145.4
4052.41,5284.02
779.589,11389.3
755.689,18467.5
2902.45,5495.35
2381.28,29552.1
653.685,22195.3
4094.47,12022.4
868.915,30820.4
164.434,3439.87
548.62,15245.6
273.307,3381.58
315.777,14079.2
180.423,41212.8
188.949,758.298
180.382,32734.3
98322.7,30332.7
135.825,882.432
494.384,651.981
533.682,1465.22
247.507,39791.3
21247.8,7985.79
1773.01,22132.5
132.26,1603
161.714,20658
4212.02,9432.22
566.952,28125.2
383.251,14431.7
34440.8,4040.58
285.359,2606.75
418.28,37183.6
13787.8,10612.9
184.689,1074.53
666.136,6508.13
443.629,736.461
159.027,31703.5
282.502,44162.8
155.865,28747.5
393.185,1924.22
245.363,26113.4
235.458,1655.4
94114.6,25871.1
3460.99,9111.76
725.041,2963.69
766.955,9284.92
265.338,42683.9
20664,10545.6
6436.02,33003.9
289.927,2197.79
175.578,20810.2
52211.1,28440.4
9304.43,2145.38
71079.7,11575.7
